product_id,product_name,competitor_name,competitor_url,competitor_sku,competitor_price
"385","Gramercy Throw","Flipkart","","",""
"386","Herald Glass Vase","Flipkart","","",""
"387","Modern Murray Ceramic Vase","Flipkart","","",""
"388","Modern Murray Ceramic Vase","Flipkart","","",""
"389","Stone Salt and Pepper Shakers","Flipkart","","",""
"390","Fragrance Diffuser Reeds","Flipkart","","",""
"391","Geometric Candle Holders","Flipkart","","",""
"392","Madison LX2200","Flipkart","","",""
"393","Madison RX3400","Flipkart","","",""
"394","16GB Memory Card","Flipkart","","",""
"395","8GB Memory Card","Flipkart","","",""
"396","Large Camera Bag","Flipkart","","",""
"397","Madison Earbuds","Flipkart","","",""
"398","Madison Overear Headphones","Flipkart","","",""
"399","Madison 8GB Digital Media Player","Flipkart","","",""
"400","Compact mp3 Player","Flipkart","","",""
"402","French Cuff Cotton Twill Oxford","Flipkart","","",""
"403","Slim fit Dobby Oxford Shirt","Flipkart","","",""
"404","Plaid Cotton Shirt","Flipkart","","",""
"405","Sullivan Sport Coat","Flipkart","","",""
"406","Linen Blazer","Flipkart","","",""
"407","Stretch Cotton Blazer","Flipkart","","",""
"408","Chelsea Tee","Flipkart","","",""
"409","Chelsea Tee","Flipkart","","",""
"410","Chelsea Tee","Flipkart","","",""
"411","Merino V-neck Pullover Sweater","Flipkart","","",""
"412","Lexington Cardigan Sweater","Flipkart","","",""
"413","Core Striped Sport Shirt","Flipkart","","",""
"414","Bowery Chino Pants","Flipkart","","",""
"415","The Essential Boot Cut Jean","Flipkart","","",""
"416","Flat Front  Trouser","Flipkart","","",""
"417","NoLIta Cami","Flipkart","","",""
"418","Tori Tank","Flipkart","","",""
"419","Delancy Cardigan Sweater","Flipkart","","",""
"420","Ludlow Oxford Top","Flipkart","","",""
"421","Elizabeth Knit Top","Flipkart","","",""
"422","Essex Pencil Skirt","Flipkart","","",""
"423","Racer Back Maxi Dress","Flipkart","","",""
"424","Ludlow Sheath Dress","Flipkart","","",""
"425","Lafayette Convertible Dress","Flipkart","","",""
"426","TriBeCa Skinny Jean","Flipkart","","",""
"427","DUMBO Boyfriend Jean","Flipkart","","",""
"428","Park Avenue Pleat Front Trousers","Flipkart","","",""
"430","Barclay d'Orsay pump, Nude","Flipkart","","",""
"431","Ann Ankle Boot","Flipkart","","",""
"432","Hana Flat, Charcoal","Flipkart","","",""
"433","Dorian Perforated Oxford","Flipkart","","",""
"434","Wingtip Cognac Oxford","Flipkart","","",""
"435","Suede Loafer, Navy","Flipkart","","",""
"436","Classic Hardshell Suitcase","Flipkart","","",""
"437","Modern Murray Ceramic Vase","Flipkart","","",""
"439","Luggage Set","Flipkart","","",""
"440","Vase Set","Flipkart","","",""
"441","3-Year Warranty","Flipkart","","",""
"442","5-Year Warranty","Flipkart","","",""
"445","Camera Travel Set","Flipkart","","",""
"446","MP3 Player with Audio","Flipkart","","",""
"447","Pillow and Throw Set","Flipkart","","",""
"448","A Tale of Two Cities","Flipkart","","",""
"450","Alice in Wonderland","Flipkart","","",""
"456","Khaki Bowery Chino Pants","Flipkart","","",""
"457","Khaki Bowery Chino Pants","Flipkart","","",""
"458","Khaki Bowery Chino Pants","Flipkart","","",""
"459","Khaki Bowery Chino Pants","Flipkart","","",""
"475","Bowery Chino Pants","Flipkart","","",""
"476","Bowery Chino Pants","Flipkart","","",""
"477","Bowery Chino Pants","Flipkart","","",""
"478","Bowery Chino Pants","Flipkart","","",""
"479","Khaki Bowery Chino Pants","Flipkart","","",""
"480","Khaki Bowery Chino Pants","Flipkart","","",""
"481","Khaki Bowery Chino Pants","Flipkart","","",""
"482","Khaki Bowery Chino Pants","Flipkart","","",""
"483","Chelsea Tee","Flipkart","","",""
"484","Chelsea Tee","Flipkart","","",""
"485","Chelsea Tee","Flipkart","","",""
"486","Chelsea Tee","Flipkart","","",""
"487","Chelsea Tee","Flipkart","","",""
"488","Chelsea Tee","Flipkart","","",""
"489","Chelsea Tee","Flipkart","","",""
"490","Chelsea Tee","Flipkart","","",""
"491","Chelsea Tee","Flipkart","","",""
"492","Merino V-neck Pullover Sweater","Flipkart","","",""
"493","Merino V-neck Pullover Sweater","Flipkart","","",""
"494","Lexington Cardigan Sweater","Flipkart","","",""
"495","Lexington Cardigan Sweater","Flipkart","","",""
"496","Core Striped Sport Shirt","Flipkart","","",""
"497","Core Striped Sport Shirt-Indigo-XL","Flipkart","","",""
"498","French Cuff Cotton Twill Oxford","Flipkart","","",""
"499","French Cuff Cotton Twill Oxford","Flipkart","","",""
"500","Slim fit Dobby Oxford Shirt","Flipkart","","",""
"501","Slim fit Dobby Oxford Shirt","Flipkart","","",""
"502","Plaid Cotton Shirt","Flipkart","","",""
"503","Plaid Cotton Shirt","Flipkart","","",""
"504","Sullivan Sport Coat","Flipkart","","",""
"505","Sullivan Sport Coat","Flipkart","","",""
"506","Linen Blazer","Flipkart","","",""
"507","Linen Blazer","Flipkart","","",""
"508","Stretch Cotton Blazer","Flipkart","","",""
"509","Stretch Cotton Blazer","Flipkart","","",""
"510","NoLIta Cami","Flipkart","","",""
"511","NoLIta Cami","Flipkart","","",""
"512","Tori Tank","Flipkart","","",""
"513","Tori Tank","Flipkart","","",""
"514","Delancy Cardigan Sweater","Flipkart","","",""
"515","Delancy Cardigan Sweater","Flipkart","","",""
"516","Ludlow Oxford Top","Flipkart","","",""
"517","Ludlow Oxford Top","Flipkart","","",""
"518","Elizabeth Knit Top","Flipkart","","",""
"519","Elizabeth Knit Top","Flipkart","","",""
"520","DUMBO Boyfriend Jean","Flipkart","","",""
"521","DUMBO Boyfriend Jean","Flipkart","","",""
"522","DUMBO Boyfriend Jean","Flipkart","","",""
"523","DUMBO Boyfriend Jean","Flipkart","","",""
"524","DUMBO Boyfriend Jean","Flipkart","","",""
"525","DUMBO Boyfriend Jean","Flipkart","","",""
"526","DUMBO Boyfriend Jean","Flipkart","","",""
"527","TriBeCa Skinny Jean","Flipkart","","",""
"528","TriBeCa Skinny Jean","Flipkart","","",""
"529","TriBeCa Skinny Jean","Flipkart","","",""
"530","TriBeCa Skinny Jean","Flipkart","","",""
"531","TriBeCa Skinny Jean","Flipkart","","",""
"532","TriBeCa Skinny Jean","Flipkart","","",""
"533","TriBeCa Skinny Jean","Flipkart","","",""
"534","Park Avenue Pleat Front Trousers","Flipkart","","",""
"535","Park Avenue Pleat Front Trousers","Flipkart","","",""
"536","Park Avenue Pleat Front Trousers","Flipkart","","",""
"537","Park Avenue Pleat Front Trousers","Flipkart","","",""
"538","Park Avenue Pleat Front Trousers","Flipkart","","",""
"539","Racer Back Maxi Dress","Flipkart","","",""
"540","Racer Back Maxi Dress","Flipkart","","",""
"541","Classic Hardshell Suitcase 19""","Flipkart","","",""
"542","1-Year Members Only Shopping","Flipkart","","",""
"546","Pearl Strand Necklace","Flipkart","","",""
"547","Pearl Strand Necklace-18""","Flipkart","","",""
"548","Pearl Strand Necklace-24""","Flipkart","","",""
"549","Blue Horizons Bracelets","Flipkart","","",""
"551","Pearl Stud Earrings","Flipkart","","",""
"552","Swing Time Earrings","Flipkart","","",""
"553","Silver Desert Necklace","Flipkart","","",""
"554","Swiss Movement Sports Watch","Flipkart","","",""
"555","Pearl Necklace Set","Flipkart","","",""
"557","Around the World in 80 Days","Flipkart","","",""
"558","Falling by I Am Not Lefthanded","Flipkart","","",""
"559","If You Were by Keshco","Flipkart","","",""
"560","Can't Stop It by Shearer","Flipkart","","",""
"561","Love is an Eternal Lie by The Sleeping Tree","Flipkart","","",""
"563","Fire [Kalima remix] by Unannounced Guest","Flipkart","","",""
"564","Madison Island VIP Membership - 1 Year","Flipkart","","",""
"566","Thomas Overcoat","Flipkart","","",""
"567","Thomas Overcoat","Flipkart","","",""
"568","Thomas Overcoat","Flipkart","","",""
"569","Thomas Overcoat","Flipkart","","",""
"570","Thomas Overcoat","Flipkart","","",""
"571","Draper Suit Coat","Flipkart","","",""
"572","Draper Suit Coat","Flipkart","","",""
"573","Draper Suit Coat","Flipkart","","",""
"574","Draper Suit Coat","Flipkart","","",""
"575","Draper Suit Coat","Flipkart","","",""
"576","Lincoln Blazer","Flipkart","","",""
"577","Lincoln Blazer","Flipkart","","",""
"578","Lincoln Blazer","Flipkart","","",""
"579","Lincoln Blazer","Flipkart","","",""
"580","Lincoln Blazer","Flipkart","","",""
"581","Bushwick Skinny Jean","Flipkart","","",""
"582","Bushwick Skinny Jean","Flipkart","","",""
"583","Bushwick Skinny Jean","Flipkart","","",""
"584","Bushwick Skinny Jean","Flipkart","","",""
"585","Bushwick Skinny Jean","Flipkart","","",""
"586","Bushwick Skinny Jean","Flipkart","","",""
"587","Bushwick Skinny Jean","Flipkart","","",""
"588","Draper Pant","Flipkart","","",""
"589","Draper Pant","Flipkart","","",""
"590","Draper Pant","Flipkart","","",""
"591","Draper Pant","Flipkart","","",""
"592","Draper Pant","Flipkart","","",""
"593","Draper Pant","Flipkart","","",""
"594","Draper Pant","Flipkart","","",""
"595","Olive Bushwick Skinny Jean","Flipkart","","",""
"596","Olive Bushwick Skinny Jean","Flipkart","","",""
"597","Olive Bushwick Skinny Jean","Flipkart","","",""
"598","Olive Bushwick Skinny Jean","Flipkart","","",""
"599","Olive Bushwick Skinny Jean","Flipkart","","",""
"600","Olive Bushwick Skinny Jean","Flipkart","","",""
"601","Olive Bushwick Skinny Jean","Flipkart","","",""
"602","Avery Oxford Shirt","Flipkart","","",""
"603","Avery Oxford Shirt","Flipkart","","",""
"604","Avery Oxford Shirt","Flipkart","","",""
"605","Avery Oxford Shirt","Flipkart","","",""
"606","Avery Oxford Shirt","Flipkart","","",""
"607","Slim-fit Dobby Oxford Shirt","Flipkart","","",""
"608","Slim-fit Dobby Oxford Shirt","Flipkart","","",""
"609","Slim-fit Dobby Oxford Shirt","Flipkart","","",""
"610","Slim-fit Dobby Oxford Shirt","Flipkart","","",""
"611","Slim-fit Dobby Oxford Shirt","Flipkart","","",""
"612","Carroll Check Dress Shirt","Flipkart","","",""
"613","Carroll Check Dress Shirt","Flipkart","","",""
"614","Carroll Check Dress Shirt","Flipkart","","",""
"615","Carroll Check Dress Shirt","Flipkart","","",""
"616","Carroll Check Dress Shirt","Flipkart","","",""
"617","Clark Dress Shirt","Flipkart","","",""
"618","Clark Dress Shirt","Flipkart","","",""
"619","Clark Dress Shirt","Flipkart","","",""
"620","Clark Dress Shirt","Flipkart","","",""
"621","Clark Dress Shirt","Flipkart","","",""
"622","French Cuff Cotton Twill Oxford","Flipkart","","",""
"623","French Cuff Cotton Twill Oxford","Flipkart","","",""
"624","French Cuff Cotton Twill Oxford","Flipkart","","",""
"625","French Cuff Cotton Twill Oxford","Flipkart","","",""
"626","French Cuff Cotton Twill Oxford","Flipkart","","",""
"627","Merino V-neck Pullover Sweater","Flipkart","","",""
"628","Merino V-neck Pullover Sweater","Flipkart","","",""
"629","Merino V-neck Pullover Sweater","Flipkart","","",""
"630","Merino V-neck Pullover Sweater","Flipkart","","",""
"631","Merino V-neck Pullover Sweater","Flipkart","","",""
"632","Striped Crew Tee","Flipkart","","",""
"633","Striped Crew Tee","Flipkart","","",""
"634","Striped Crew Tee","Flipkart","","",""
"635","Striped Crew Tee","Flipkart","","",""
"636","Striped Crew Tee","Flipkart","","",""
"637","Oatmeal Henley Tee","Flipkart","","",""
"638","Oatmeal Henley Tee","Flipkart","","",""
"639","Oatmeal Henley Tee","Flipkart","","",""
"640","Oatmeal Henley Tee","Flipkart","","",""
"641","Oatmeal Henley Tee","Flipkart","","",""
"642","Henley Tee","Flipkart","","",""
"643","Henley Tee","Flipkart","","",""
"644","Henley Tee","Flipkart","","",""
"645","Henley Tee","Flipkart","","",""
"646","Henley Tee","Flipkart","","",""
"647","Merino V-neck Pullover Sweater","Flipkart","","",""
"648","Merino V-neck Pullover Sweater","Flipkart","","",""
"649","Merino V-neck Pullover Sweater","Flipkart","","",""
"650","Merino V-neck Pullover Sweater","Flipkart","","",""
"651","Merino V-neck Pullover Sweater","Flipkart","","",""
"652","TriBeCa Skinny Jean","Flipkart","","",""
"653","TriBeCa Skinny Jean","Flipkart","","",""
"654","TriBeCa Skinny Jean","Flipkart","","",""
"655","TriBeCa Skinny Jean","Flipkart","","",""
"656","TriBeCa Skinny Jean","Flipkart","","",""
"657","TriBeCa Skinny Jean","Flipkart","","",""
"658","TriBeCa Skinny Jean","Flipkart","","",""
"659","Villa Bermuda Shorts","Flipkart","","",""
"660","Villa Bermuda Shorts","Flipkart","","",""
"661","Villa Bermuda Shorts","Flipkart","","",""
"662","Villa Bermuda Shorts","Flipkart","","",""
"663","Villa Bermuda Shorts","Flipkart","","",""
"664","Villa Bermuda Shorts","Flipkart","","",""
"665","Villa Bermuda Shorts","Flipkart","","",""
"666","Cornelia Skirt","Flipkart","","",""
"667","Cornelia Skirt","Flipkart","","",""
"668","Cornelia Skirt","Flipkart","","",""
"669","Cornelia Skirt","Flipkart","","",""
"670","Cornelia Skirt","Flipkart","","",""
"671","Cornelia Skirt","Flipkart","","",""
"672","Cornelia Skirt","Flipkart","","",""
"673","Grand Slim Straight Jean","Flipkart","","",""
"674","Grand Slim Straight Jean","Flipkart","","",""
"675","Grand Slim Straight Jean","Flipkart","","",""
"676","Grand Slim Straight Jean","Flipkart","","",""
"677","Grand Slim Straight Jean","Flipkart","","",""
"678","Grand Slim Straight Jean","Flipkart","","",""
"679","Grand Slim Straight Jean","Flipkart","","",""
"680","Hester Ankle Pant","Flipkart","","",""
"681","Hester Ankle Pant","Flipkart","","",""
"682","Hester Ankle Pant","Flipkart","","",""
"683","Hester Ankle Pant","Flipkart","","",""
"684","Hester Ankle Pant","Flipkart","","",""
"685","Hester Ankle Pant","Flipkart","","",""
"686","Hester Ankle Pant","Flipkart","","",""
"687","Angela Wrap Dress","Flipkart","","",""
"688","Angela Wrap Dress","Flipkart","","",""
"689","Angela Wrap Dress","Flipkart","","",""
"690","Angela Wrap Dress","Flipkart","","",""
"691","Angela Wrap Dress","Flipkart","","",""
"692","Angela Wrap Dress","Flipkart","","",""
"693","Angela Wrap Dress","Flipkart","","",""
"694","Jane Dress","Flipkart","","",""
"695","Jane Dress","Flipkart","","",""
"696","Jane Dress","Flipkart","","",""
"697","Jane Dress","Flipkart","","",""
"698","Jane Dress","Flipkart","","",""
"699","Jane Dress","Flipkart","","",""
"700","Jane Dress","Flipkart","","",""
"701","Jacqueline Medallion Dress","Flipkart","","",""
"702","Jacqueline Medallion Dress","Flipkart","","",""
"703","Jacqueline Medallion Dress","Flipkart","","",""
"704","Jacqueline Medallion Dress","Flipkart","","",""
"705","Jacqueline Medallion Dress","Flipkart","","",""
"706","Jacqueline Medallion Dress","Flipkart","","",""
"707","Jacqueline Medallion Dress","Flipkart","","",""
"708","Ludlow Seersucker Top","Flipkart","","",""
"709","Ludlow Seersucker Top","Flipkart","","",""
"710","Ludlow Seersucker Top","Flipkart","","",""
"711","Ludlow Seersucker Top","Flipkart","","",""
"712","Ludlow Seersucker Top","Flipkart","","",""
"713","Gans Trench Coat","Flipkart","","",""
"714","Gans Trench Coat","Flipkart","","",""
"715","Gans Trench Coat","Flipkart","","",""
"716","Gans Trench Coat","Flipkart","","",""
"717","Gans Trench Coat","Flipkart","","",""
"718","Sheri Collar Shirt","Flipkart","","",""
"719","Sheri Collar Shirt","Flipkart","","",""
"720","Sheri Collar Shirt","Flipkart","","",""
"721","Sheri Collar Shirt","Flipkart","","",""
"722","Sheri Collar Shirt","Flipkart","","",""
"723","Charcoal Sheri Collar Shirt","Flipkart","","",""
"724","Charcoal Sheri Collar Shirt","Flipkart","","",""
"725","Charcoal Sheri Collar Shirt","Flipkart","","",""
"726","Charcoal Sheri Collar Shirt","Flipkart","","",""
"727","Charcoal Sheri Collar Shirt","Flipkart","","",""
"728","Milli Cardigan","Flipkart","","",""
"729","Milli Cardigan","Flipkart","","",""
"730","Milli Cardigan","Flipkart","","",""
"731","Milli Cardigan","Flipkart","","",""
"732","Milli Cardigan","Flipkart","","",""
"733","Stretch Cotton Camisole","Flipkart","","",""
"734","Stretch Cotton Camisole","Flipkart","","",""
"735","Stretch Cotton Camisole","Flipkart","","",""
"736","Stretch Cotton Camisole","Flipkart","","",""
"737","Stretch Cotton Camisole","Flipkart","","",""
"738","Noa Sheer Blouse","Flipkart","","",""
"739","Noa Sheer Blouse","Flipkart","","",""
"740","Noa Sheer Blouse","Flipkart","","",""
"741","Noa Sheer Blouse","Flipkart","","",""
"742","Noa Sheer Blouse","Flipkart","","",""
"743","Brooklyn Jean Jacket","Flipkart","","",""
"744","Brooklyn Jean Jacket","Flipkart","","",""
"745","Brooklyn Jean Jacket","Flipkart","","",""
"746","Brooklyn Jean Jacket","Flipkart","","",""
"747","Brooklyn Jean Jacket","Flipkart","","",""
"748","Mercer Loafer","Flipkart","","",""
"749","Mercer Loafer","Flipkart","","",""
"750","Mercer Loafer","Flipkart","","",""
"751","Mercer Loafer","Flipkart","","",""
"752","Mercer Loafer","Flipkart","","",""
"753","Broad St Saddle Shoes","Flipkart","","",""
"754","Broad St Saddle Shoes","Flipkart","","",""
"755","Broad St Saddle Shoes","Flipkart","","",""
"756","Broad St Saddle Shoes","Flipkart","","",""
"757","Broad St Saddle Shoes","Flipkart","","",""
"758","Empire Oxford","Flipkart","","",""
"759","Empire Oxford","Flipkart","","",""
"760","Empire Oxford","Flipkart","","",""
"761","Empire Oxford","Flipkart","","",""
"762","Empire Oxford","Flipkart","","",""
"763","Lenox Boot","Flipkart","","",""
"764","Lenox Boot","Flipkart","","",""
"765","Lenox Boot","Flipkart","","",""
"766","Lenox Boot","Flipkart","","",""
"767","Lenox Boot","Flipkart","","",""
"768","Studio Dress Shoe","Flipkart","","",""
"769","Studio Dress Shoe","Flipkart","","",""
"770","Studio Dress Shoe","Flipkart","","",""
"771","Studio Dress Shoe","Flipkart","","",""
"772","Studio Dress Shoe","Flipkart","","",""
"773","Carnegie Sneaker","Flipkart","","",""
"774","Carnegie Sneaker","Flipkart","","",""
"775","Carnegie Sneaker","Flipkart","","",""
"776","Carnegie Sneaker","Flipkart","","",""
"777","Carnegie Sneaker","Flipkart","","",""
"778","Hudson Snakeskin Pump","Flipkart","","",""
"779","Hudson Snakeskin Pump","Flipkart","","",""
"780","Hudson Snakeskin Pump","Flipkart","","",""
"781","Hudson Snakeskin Pump","Flipkart","","",""
"782","Hudson Snakeskin Pump","Flipkart","","",""
"783","Prima Pump","Flipkart","","",""
"784","Prima Pump","Flipkart","","",""
"785","Prima Pump","Flipkart","","",""
"786","Prima Pump","Flipkart","","",""
"787","Prima Pump","Flipkart","","",""
"788","Plaza Platform","Flipkart","","",""
"789","Plaza Platform","Flipkart","","",""
"790","Plaza Platform","Flipkart","","",""
"791","Plaza Platform","Flipkart","","",""
"792","Plaza Platform","Flipkart","","",""
"793","Annie Pump","Flipkart","","",""
"794","Annie Pump","Flipkart","","",""
"795","Annie Pump","Flipkart","","",""
"796","Annie Pump","Flipkart","","",""
"797","Annie Pump","Flipkart","","",""
"798","Broadway Pump","Flipkart","","",""
"799","Broadway Pump","Flipkart","","",""
"800","Broadway Pump","Flipkart","","",""
"801","Broadway Pump","Flipkart","","",""
"802","Broadway Pump","Flipkart","","",""
"803","Ellis Flat","Flipkart","","",""
"804","Ellis Flat","Flipkart","","",""
"805","Ellis Flat","Flipkart","","",""
"806","Ellis Flat","Flipkart","","",""
"807","Ellis Flat","Flipkart","","",""
"808","Thomas Overcoat","Flipkart","","",""
"809","Draper Suit Coat","Flipkart","","",""
"810","Lincoln Blazer","Flipkart","","",""
"811","Bushwick Skinny Jean","Flipkart","","",""
"812","Draper Pant","Flipkart","","",""
"813","Olive Bushwick Skinny Jean","Flipkart","","",""
"814","Avery Oxford Shirt","Flipkart","","",""
"815","Slim-fit Dobby Oxford Shirt","Flipkart","","",""
"816","Carroll Check Dress Shirt","Flipkart","","",""
"817","Clark Dress Shirt","Flipkart","","",""
"818","French Cuff Cotton Twill Oxford","Flipkart","","",""
"819","Merino V-neck Pullover Sweater","Flipkart","","",""
"820","Oatmeal Henley Tee","Flipkart","","",""
"821","Henley Tee","Flipkart","","",""
"822","Merino V-neck Pullover Sweater","Flipkart","","",""
"823","TriBeCa Skinny Jean","Flipkart","","",""
"824","Villa Bermuda Shorts","Flipkart","","",""
"825","Cornelia Skirt","Flipkart","","",""
"826","Grand Slim Straight Jean","Flipkart","","",""
"827","Hester Ankle Pant","Flipkart","","",""
"828","Angela Wrap Dress","Flipkart","","",""
"829","Jane Dress","Flipkart","","",""
"830","Jacqueline Medallion Dress","Flipkart","","",""
"831","Ludlow Seersucker Top","Flipkart","","",""
"832","Gans Trench Coat","Flipkart","","",""
"833","Sheri Collar Shirt","Flipkart","","",""
"834","Charcoal Sheri Collar Shirt","Flipkart","","",""
"835","Milli Cardigan","Flipkart","","",""
"836","Stretch Cotton Camisole","Flipkart","","",""
"837","Noa Sheer Blouse","Flipkart","","",""
